dataset,condition,run_index,run_seed,feature_id,display_name,relevance,confidence,request_key
colon,real,3,31,F001043,GenBank accession U02493 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000833,NFYA gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000667,CDC42 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000986,GenBank accession X66362 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001969,GenBank accession D00760 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000804,PTPase MEG2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000508,SRp40 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000754,GenBank accession T54276 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001426,GenBank accession R99200 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001803,ril gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000102,GenBank accession R91062 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000482,GenBank accession H44011 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000675,GenBank accession R80612 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001629,GenBank accession R72164 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000772,GenBank accession L20422 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000955,GenBank accession T86473 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001547,GenBank accession H17802 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001551,GenBank accession R06601 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001197,peptidylglycine alpha-amidating monooxygenase gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001964,H-plk gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001673,ACTN1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000441,GenBank accession H05070 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000745,GenBank accession Y00281 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000802,GenBank accession R46502 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000430,RHOA gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001848,hsRPB10 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001766,GenBank accession T90350 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001668,GenBank accession T47601 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001530,GenBank accession H78346 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000876,GenBank accession H27202 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001899,GenBank accession L25851 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000626,HTK gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001447,TOP2 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001227,GenBank accession U03090 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001658,GenBank accession M35252 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001187,GenBank accession D13315 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001570,DAF gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000665,GenBank accession H89983 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000526,GenBank accession R59097 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001767,GenBank accession J04162 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000090,GenBank accession T95318 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000098,epsilon-BP gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001330,GenBank accession U24166 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000286,GenBank accession X15183 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000230,GenBank accession R62425 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001856,GenBank accession R67072 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001310,GenBank accession X65873 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000931,GenBank accession H87473 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000045,GenBank accession U21909 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001988,GenBank accession H18490 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001632,enkB gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001459,RFX5 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001026,GenBank accession R34098 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001756,S182 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001102,BTEB gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000057,GenBank accession H77302 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001963,GenBank accession T57468 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001649,GenBank accession H14341 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001321,GenBank accession T52905 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001395,GenBank accession M14676 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000464,ADP-ribosylation factor 3 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000513,GenBank accession T88902 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001798,GenBank accession T55558 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001662,GenBank accession M26383 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000465,GenBank accession T70046 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000661,GenBank accession T67905 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000760,GenBank accession U21128 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000032,GenBank accession T62220 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000126,GenBank accession R49974 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001713,GenBank accession H09273 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001480,GenBank accession U10324 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000141,GenBank accession R34698 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001375,GenBank accession H02258 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000571,GenBank accession U37673 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001262,BAP31 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000643,GenBank accession R10066 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000568,ANX5 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001761,GenBank accession U17899 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001469,GenBank accession R45529 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001900,GenBank accession U10886 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001549,GenBank accession R49416 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000902,GenBank accession K02566 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001031,SCP-X/SCP-2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000666,GenBank accession H17923 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000770,GenBank accession H24030 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001680,GenBank accession H41147 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000478,GenBank accession L19267 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001084,GenBank accession T92736 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001841,GenBank accession M22760 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000282,GenBank accession T49838 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000551,GenBank accession T69425 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000097,GenBank accession T62878 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000257,GenBank accession H01346 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001283,GenBank accession R45942 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000963,GenBank accession H08156 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001021,GenBank accession H81068 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000875,GenBank accession M28650 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000828,GenBank accession H11054 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001729,GenBank accession Z15108 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001006,GenBank accession R21901 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000277,GenBank accession H64489 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000025,GenBank accession H80240 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001096,GenBank accession T40849 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001739,GenBank accession U05291 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001016,GenBank accession T74896 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001679,GenBank accession T97473 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000170,GenBank accession R24425 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000062,GenBank accession T69026 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000003,GenBank accession R39465 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001715,GenBank accession H16991 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001171,GenBank accession T90851 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001390,GenBank accession Z26317 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000425,GenBank accession X13810 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000134,GenBank accession H46728 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000334,GenBank accession Y00345 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001610,GenBank accession H15552 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000835,A2M gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001417,GenBank accession L13977 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000957,KIAA0082 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001685,GenBank accession H74007 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000242,GenBank accession R16255 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000659,GenBank accession U13896 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001219,TBX2 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001507,GenBank accession H68239 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000793,MacMARCKS gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000389,IF4D gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001220,GenBank accession X00588 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000147,GenBank accession T74906 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000004,GenBank accession R85482 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001751,GenBank accession R62438 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001333,GenBank accession R96909 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000627,HSPG2 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001928,GenBank accession H74178 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001103,GenBank accession R44363 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001328,GenBank accession H05978 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001582,GenBank accession L14076 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001013,GenBank accession R38513 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001721,ckshs2 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000578,B29 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000190,GenBank accession R43309 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000673,GenBank accession T51849 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000642,GenBank accession U29171 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001654,GenBank accession X16663 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001160,GenBank accession H71122 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000358,GenBank accession H05966 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001140,GenBank accession T52624 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001433,GenBank accession M34175 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000317,CC1.4 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000707,DBI gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001541,GenBank accession X53799 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000304,GenBank accession R41827 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000658,GenBank accession H72110 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000693,GenBank accession D13138 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000819,GenBank accession M80469 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000502,GenBank accession H09599 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000682,GenBank accession H30734 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000281,GenBank accession R52271 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001504,GenBank accession D28124 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000688,GenBank accession H19272 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000309,GenBank accession T65580 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000439,GenBank accession X02875 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000847,heir-1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000082,GenBank accession R50158 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001460,GenBank accession R38736 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001379,GenBank accession M77477 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000140,Mid1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001531,SNAP gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000300,GenBank accession T70331 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000949,GenBank accession T50321 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001820,GenBank accession R36644 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001312,GenBank accession X02761 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001935,V7 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001412,GenBank accession R48303 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001489,YAP65 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001975,TRK-B gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001835,GenBank accession R22953 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000193,GenBank accession L28010 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000177,GenBank accession X51346 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001485,MAST-9 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000362,GenBank accession H69869 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001982,HE5 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001172,GenBank accession H80114 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000581,GenBank accession R15447 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000562,GenBank accession R42501 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001837,GenBank accession T52806 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001481,CCK gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001813,GenBank accession R49719 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001808,RB1 gene expression,3,3,real_run3_colon_chunk001
colon,real,3,31,F001834,GenBank accession H06524 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000255,GenBank accession M26252 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001438,GenBank accession T84049 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000223,GenBank accession T74556 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001182,GenBank accession R70253 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001686,GenBank accession R89823 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000125,GenBank accession U27699 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000357,GenBank accession X04500 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001243,GenBank accession T75577 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000058,PTMA gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001707,KIAA0011 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001927,GenBank accession X85750 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000583,GenBank accession Y00414 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000936,GenBank accession X51417 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000995,GenBank accession R60883 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001138,PBEF gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001743,GenBank accession X15149 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001909,RFG gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001546,GenBank accession L38929 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001057,GenBank accession R83349 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000452,SC35 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000717,BMP2 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001880,GenBank accession H21042 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000540,GenBank accession T49732 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000853,GenBank accession H21532 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001748,GenBank accession H16096 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001264,GenBank accession H23005 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001122,MANB gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001894,KIAA0100 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001475,9112 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000560,GenBank accession H45526 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001097,GenBank accession H92182 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000199,GenBank accession H28452 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000228,GenBank accession R42265 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000370,GenBank accession M74903 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000841,GenBank accession H49652 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001400,GenBank accession R40446 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001202,GenBank accession T92259 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000042,GenBank accession R36455 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000491,GenBank accession H17646 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000101,GenBank accession T63370 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000352,GenBank accession T50511 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000637,GenBank accession R61368 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000982,IVD gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000433,GenBank accession T64878 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000445,GenBank accession H02630 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001289,KIAA0005 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001083,GenBank accession T64974 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000194,GenBank accession T61338 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000027,GenBank accession H86060 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000964,GenBank accession T65740 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000453,GenBank accession R42291 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000234,GenBank accession T40507 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001924,GenBank accession T77537 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000862,MYCL2 gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001932,GenBank accession D90041 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000438,GenBank accession R43913 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001925,PMI1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001326,SMA5 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001479,G-CSFR-2 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000018,GenBank accession T63508 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001461,GenBank accession L33930 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001796,GenBank accession H82741 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001192,GenBank accession X75304 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000753,GenBank accession R23176 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000258,CRP gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000350,ARP gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001501,GenBank accession X74262 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000059,GenBank accession T63499 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001473,GenBank accession T64012 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001959,GenBank accession X04011 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001394,sub2.3 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000152,GenBank accession R37276 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000800,GenBank accession U34252 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000784,GenBank accession X74874 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001213,GenBank accession U20582 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000305,KIAA0108 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001216,GenBank accession R46528 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000942,GenBank accession X17651 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000295,HGL gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001697,GenBank accession H71627 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000398,GenBank accession H47646 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000867,3-beta-hydroxysteroid dehydrogenase/delta-5-delta-4 isomerase gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F001430,GenBank accession H69695 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001090,cdc25A gene expression,2,3,real_run3_colon_chunk001
colon,real,3,31,F000769,GenBank accession X69550 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001974,KIAA0078 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001941,MB gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F001118,GenBank accession T62635 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000137,GenBank accession R28373 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000073,GenBank accession T47645 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001594,GenBank accession R09138 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001967,GenBank accession K03474 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001317,GenBank accession M94203 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000404,GenBank accession H25136 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000331,GenBank accession T87527 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000744,GenBank accession R39681 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000775,GenBank accession T61599 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000484,GenBank accession R87126 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001223,KIAA0105 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000561,GenBank accession D55673 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001852,GenBank accession H72850 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001550,GenBank accession M28373 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000222,SPARC gene expression,3,3,real_run3_colon_chunk001
colon,real,3,31,F001325,GenBank accession H72234 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001092,GenBank accession R22779 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000496,GenBank accession R53941 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000517,GenBank accession M95678 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000422,GenBank accession L39874 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000759,GenBank accession X66141 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001014,GenBank accession T67897 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001914,GenBank accession R42029 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000012,GenBank accession H86060 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000863,KIAA0062 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000450,GenBank accession R49855 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001089,GenBank accession H20543 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001726,GenBank accession H62885 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000408,GenBank accession R61332 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001152,GenBank accession X01410 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001322,80K-L gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000318,GenBank accession U37408 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001099,GenBank accession R16543 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000700,GenBank accession T67921 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001587,GenBank accession X51435 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001203,GenBank accession H51196 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001867,CYP1A1 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000442,GenBank accession X55187 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000796,GenBank accession M16029 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000010,GenBank accession T55131 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000557,GenBank accession X51521 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000341,GenBank accession D26129 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000226,KIAA0059 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000173,GenBank accession D13705 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001929,ZNF174 gene expression,1,3,real_run3_colon_chunk001
colon,real,3,31,F000554,GenBank accession U07664 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001218,GenBank accession T96873 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001416,GenBank accession M68520 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001728,GenBank accession T86281 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F000950,GenBank accession T89115 expression,0,3,real_run3_colon_chunk001
colon,real,3,31,F001771,GenBank accession R42095 expression,0,3,real_run3_colon_chunk001
